,id,name,crossed,geometry,geometry_updated
4431,08f28341a38f29a503c182676dbc4087,Emergency Room,[],POINT (-121.9830673000000019 36.9901752000000030),POINT (-121.9830673000000019 36.9901752000000030)
4432,08f28341a3904860031e3f449d794418,Crystal's Corner After School Care,[],POINT (-121.9848539999999986 36.9839490000000026),POINT (-121.9848539999999986 36.9839490000000026)
4433,08f28341a390979b03df9bfb39422203,Extra Space Storage,[],POINT (-121.9861575999999985 36.9857692000000000),POINT (-121.9861575999999985 36.9857692000000000)
4434,08f28341a3913c5303ade617b7dd1f3d,Anabol Naturals,['residential'],POINT (-121.9831769999999977 36.9852660000000029),POINT (-121.9832013999999702 36.9852070000000097)
4435,08f28341a391830e037382b9a8cd6382,Santa Cruz Skilled Nursing Center,[],POINT (-121.9844690000000043 36.9857980000000026),POINT (-121.9844492802938873 36.9857944852999907)
4436,08f28341a39190000360b5d5803dbcef,Coast 2 Coast Ink Tattoo Shop,[],POINT (-121.9848180000000042 36.9859250000000017),POINT (-121.9848180000000184 36.9859250000000017)
4437,08f28341a3919009036c5adea2cdd9eb,Yellow Cab,[],POINT (-121.9848180000000042 36.9859250000000017),POINT (-121.9848180000000184 36.9859250000000017)
4438,08f28341a391914403f0fc17900cb35d,Medicine Ink,[],POINT (-121.9848899999999929 36.9858800000000016),POINT (-121.9848899999999929 36.9858800000000016)
4439,08f28341a391d4d4033f513b9b04d636,Hearts and Hands Post Acute Care and Rehab Center,[],POINT (-121.9844999000000030 36.9860618000000017),POINT (-121.9844998999999746 36.9860617999999945)
4440,08f28341a392182103ea48a30ea950d9,Tierra Pacifica Charter School,[],POINT (-121.9857118999999983 36.9837630999999973),POINT (-121.9857118999999841 36.9837630999999973)
4441,08f28341a392326d036fce553640a99a,Live Oak School District,[],POINT (-121.9854049000000060 36.9839211000000034),POINT (-121.9854049000000202 36.9839211000000034)
4442,08f28341a392b02b03aefcdabe527603,Midtown Montessori Preschool,[],POINT (-121.9861805000000032 36.9847808999999970),POINT (-121.9861804999999890 36.9847808999999970)
4443,08f28341a392c8ce03471a80cf127fb7,Ocean Alternative Education Center,[],POINT (-121.9856597999999934 36.9839046999999965),POINT (-121.9856800778625114 36.9839030195987206)
4444,08f28341a392ec9b03be7635f5ffc919,Special Connections Family,[],POINT (-121.9856500000000068 36.9840062999999972),POINT (-121.9856243315547744 36.9840083124016701)
4445,08f28341a393537503cda21b08819ce5,Club Ed Surf School and Camps,[],POINT (-121.9843876000000051 36.9834996000000018),POINT (-121.9843876000000051 36.9834996000000018)
4446,08f28341a394209403c2b922a5c3709e,CoinFlip Bitcoin ATM,[],POINT (-121.9876964999999984 36.9862666000000004),POINT (-121.9876965000000126 36.9862666000000004)
4447,08f28341a3942441030a99445da27f7f,831 Smoke Shop,[],POINT (-121.9877716000000021 36.9862089000000012),POINT (-121.9877716000000021 36.9862089000000012)
4448,08f28341a394254a0333db96fb2182fd,Soquel Barber Kids Cut,[],POINT (-121.9876880000000057 36.9862469999999988),POINT (-121.9876880000000199 36.9862469999999988)
4449,08f28341a394278603970d8ec29f9bd3,Gondez Tires and Wheels,[],POINT (-121.9875713999999931 36.9863518000000013),POINT (-121.9875870775313018 36.9863469048395217)
4450,08f28341a394420e03390a566db67ac4,Pacific Energy Sales,['service'],POINT (-121.9884469999999936 36.9855859999999979),POINT (-121.9883105809135913 36.9856196346750039)
4451,08f28341a39447a3038c673c973bc926,Santa Cruz Electronics,[],POINT (-121.9882271000000031 36.9855767000000029),POINT (-121.9882271000000031 36.9855767000000029)
4452,08f28341a3944b9e035a23104f9d839e,Bay Plumbing Supply and Showroom,[],POINT (-121.9884076000000022 36.9853942000000018),POINT (-121.9884075999999880 36.9853941999999947)
4453,08f28341a394eda20350f8fff4da44f3,Big Creek Lumber,[],POINT (-121.9886290999999972 36.9863838999999999),POINT (-121.9886290999999687 36.9863838999999999)
4454,08f28341a395417303398c55a38ebeac,Santa Cruz Mountain Tops,[],POINT (-121.9868591000000038 36.9857364000000004),POINT (-121.9868725846079229 36.9857333174781857)
4455,08f28341a3955a4a03c84e96b41fc771,Victory,[],POINT (-121.9876809999999949 36.9866650000000021),POINT (-121.9876802999999938 36.9865373999999960)
4456,08f28341a395c55303d642cfaa283f7f,U-Haul Neighborhood Dealer,[],POINT (-121.9876799999999974 36.9866600000000005),POINT (-121.9876802999999938 36.9865373999999960)
4457,08f28341a39602b103ce62fbb312bad5,Santa Cruz Gymnastics,['service'],POINT (-121.9887022000000059 36.9850666000000032),POINT (-121.9887475000000165 36.9849838999999960)
4458,08f28341a396088103ee5d7ed12df9c5,Phil's Auto Body,['service'],POINT (-121.9884784999999994 36.9846051000000031),POINT (-121.9886488302716998 36.9845786386095199)
4459,08f28341a3960c2a03df0de601b77327,Circle Star Motors,[],POINT (-121.9886520999999959 36.9845213999999984),POINT (-121.9886521000000101 36.9845213999999984)
4460,08f28341a396124a031b9841c6785011,Blue Rhino Propane Exchange,[],POINT (-121.9894950000000051 36.9850890000000021),POINT (-121.9894950000000051 36.9850889999999950)
4461,08f28341a3968b6803ce1de35cdb6d40,Animal Hospital Of Soquel,[],POINT (-121.9900951000000049 36.9854720000000015),POINT (-121.9900950999999907 36.9854720000000015)
4462,08f28341a396ab4003c43133538cae2c,Action Auto Glass,[],POINT (-121.9898541999999964 36.9855032999999978),POINT (-121.9898622607374250 36.9855234605587100)
4463,08f28341a396c10203861f389b99320f,ExtraMile,['primary'],POINT (-121.9901859000000002 36.9852813999999981),POINT (-121.9901136000000008 36.9854575999999966)
4464,08f28341a396c51003a229c3cb2dbc8b,Soquel Shell Santa Cruz,[],POINT (-121.9895183999999944 36.9851049000000032),POINT (-121.9895183999999944 36.9851049000000032)
4465,08f28341a396c5120320d6a1423ecfc3,Shell,[],POINT (-121.9895183999999944 36.9851049000000032),POINT (-121.9895183999999944 36.9851049000000032)
4466,08f28341a396cb230326ebab72dcd7eb,Blue Rhino Propane Exchange,[],POINT (-121.9899869999999993 36.9849883999999989),POINT (-121.9899869999999993 36.9849883999999918)
4467,08f28341a396e8a5035d8079cef6df96,Pathways Dojo,[],POINT (-121.9892968000000053 36.9852188999999996),POINT (-121.9892968000000195 36.9852188999999925)
4468,08f28341a396e8a503e154a9182f1c77,Peak Pursuit Chiropractic,[],POINT (-121.9892921000000001 36.9852197000000018),POINT (-121.9892920999999859 36.9852197000000018)
4469,08f28341a396e8ab03434ae17c24cdc8,DeWitt Physical Therapy,[],POINT (-121.9893442999999991 36.9853609000000034),POINT (-121.9893442999999849 36.9853609000000034)
4470,08f28341a396e98b03c0399a477471ca,CrossFit UP,[],POINT (-121.9893440999999967 36.9853353999999968),POINT (-121.9893440999999967 36.9853353999999896)
4471,08f28341a396ed1e03fa1e239bbc99f5,Enterprise Rent-A-Car,[],POINT (-121.9892985000000039 36.9852139999999991),POINT (-121.9892985000000039 36.9852139999999991)
4472,08f28341a39702950352c0c20e2dd8db,Auto Express Tire Pros,[],POINT (-121.9873204000000015 36.9852240000000023),POINT (-121.9873204000000015 36.9852240000000094)
4473,08f28341a397075e03a963f54214c91b,io motors,"['service', 'primary']",POINT (-121.9872500000000031 36.9857519999999980),POINT (-121.9870324000000039 36.9856599999999958)
4474,08f28341a3970c9603308b6022190e34,io motors,[],POINT (-121.9869235000000032 36.9847986999999989),POINT (-121.9869235000000032 36.9847987000000060)
4475,08f28341a39712cb0303a882772e8028,Tiger Motors Inc,['service'],POINT (-121.9880485999999991 36.9856454000000028),POINT (-121.9881556789217569 36.9856201785994188)
4476,08f28341a39716620370f561d2c796af,Santa Cruz Tire and Auto Care,[],POINT (-121.9877534999999966 36.9856035999999975),POINT (-121.9878037916496396 36.9855910079227215)
4477,08f28341a3971d0e03f3e74b13272c71,Smart Light Shop,[],POINT (-121.9875124000000000 36.9854270000000014),POINT (-121.9874580704414200 36.9852802843708162)
4478,08f28341a39724e30393e6d739fe10d2,Anticoagulation Clinic: VNA: Palo Alto Med Foundation: Sutter Health Affiliate,['primary'],POINT (-121.9870901999999973 36.9858234000000010),POINT (-121.9870078000000007 36.9856898000000029)
4479,08f28341a3972c0503450e8537b66022,Sutter Care at Home - Santa Cruz (Home Health),[],POINT (-121.9867696999999964 36.9854181999999980),POINT (-121.9867696999999822 36.9854181999999980)
4480,08f28341a3972d4003bb17b86b14dcb4,Sutter Health,[],POINT (-121.9867030000000057 36.9851659999999995),POINT (-121.9867030000000057 36.9851659999999995)
4481,08f28341a39734c5033126da5b1ea87f,I O Motors Santa Cruz,[],POINT (-121.9870990000000006 36.9856290000000030),POINT (-121.9870271773079509 36.9856454533644978)
4482,08f28341a397352503e0166be081c5b5,Visiting Nurse Association of Santa Cruz,[],POINT (-121.9867770000000036 36.9854399999999970),POINT (-121.9867770000000036 36.9854399999999970)
4483,08f28341a39736c503c583f50a2667b0,Assurance Automotive Repair,"['service', 'primary']",POINT (-121.9872440000000040 36.9857500000000030),POINT (-121.9870324000000039 36.9856599999999958)
4484,08f28341a397411d03aae3de5a766bad,Affordable Repairs Paint and Body,[],POINT (-121.9872399999999999 36.9845499999999987),POINT (-121.9872399999999715 36.9845499999999916)
4485,08f28341a397412b03a5d0aa9b57c2ca,Capitola Auto Body,[],POINT (-121.9872685999999931 36.9845479999999966),POINT (-121.9872685999999646 36.9845479999999895)
4486,08f28341a397420103d8be916a6ef297,All Purpose Flower Shop,[],POINT (-121.9874030000000005 36.9847249999999974),POINT (-121.9874030000000005 36.9847249999999903)
4487,08f28341a3975098032864f1d5f3c63e,Kính Mắt Tân Cổ Điển,[],POINT (-121.9876727000000045 36.9848526000000035),POINT (-121.9876746906496692 36.9848577229865398)
4488,08f28341a397520403c61ccfb351d693,Nature's Balance Acupuncture,[],POINT (-121.9879317999999984 36.9850645000000000),POINT (-121.9879317999999842 36.9850645000000000)
4489,08f28341a39752a40391428d40bf27e8,Clean Water Systems and Stores,[],POINT (-121.9879423999999943 36.9850678999999971),POINT (-121.9879410787921614 36.9850643413892755)
4490,08f28341a39754dc03ff8ca525a21b9e,Classics of Santa Cruz,[],POINT (-121.9875349999999941 36.9849219999999974),POINT (-121.9875349999999941 36.9849219999999903)
4491,08f28341a39756d303591f6d8ef755ae,Catalpa Street Garage LLC,[],POINT (-121.9876672000000042 36.9850418999999988),POINT (-121.9876672000000042 36.9850419000000059)
4492,08f28341a3976b830310d24dde973880,Bryan Automotive,[],POINT (-121.9874178000000029 36.9849619000000018),POINT (-121.9874177999999887 36.9849619000000089)
4493,08f28341a3976b8e034a18db1b47d973,Central Coast Four Wheel Drive,[],POINT (-121.9872538000000048 36.9848107999999982),POINT (-121.9872538000000048 36.9848107999999911)
4494,08f28341a39802910371d2484079ff86,"Pacific Coast Self Storage - Santa Cruz, CA","['footway', 'residential']",POINT (-121.9814139000000068 36.9865710999999990),POINT (-121.9815035700397345 36.9866215266239635)
4495,08f28341a39806ae0319f4b9172a0838,Sutters Fort Self Storage,[],POINT (-121.9812349999999981 36.9865959999999987),POINT (-121.9812363469225573 36.9865847088417681)
4496,08f28341a398162503ecfaa52ac728be,Marshalls,[],POINT (-121.9819525000000056 36.9866882999999973),POINT (-121.9819525000000198 36.9866882999999973)
4497,08f28341a3982d450335835169843768,"Pacific Coast Self Storage - Santa Cruz, CA",[],POINT (-121.9807911999999988 36.9865029999999990),POINT (-121.9807911999999845 36.9865029999999990)
4498,08f28341a398a82203fc3489e30d46e9,REI,[],POINT (-121.9820610000000016 36.9872787999999986),POINT (-121.9820610000000016 36.9872787999999915)
4499,08f28341a398aa2d03f087bb50f01765,US Foods CHEF'STORE,[],POINT (-121.9821282999999994 36.9873613000000034),POINT (-121.9821282999999994 36.9873613000000034)
4500,08f28341a398ac500333c8a581f592bc,"Babies""R""Us",['footway'],POINT (-121.9818860000000029 36.9878001000000012),POINT (-121.9818326905786279 36.9877050607854656)
4501,08f28341a398ac5003c61916a9385f40,ToysRUs,[],POINT (-121.9817036000000030 36.9872213000000016),POINT (-121.9817036000000030 36.9872213000000016)
4502,08f28341a399003603157c36b95ecbf4,Lambert & Son Moving,[],POINT (-121.9812768999999975 36.9867769999999965),POINT (-121.9812314814587637 36.9867828174212079)
4503,08f28341a39918150309500b4349824b,Sutters Fort Self Storage,[],POINT (-121.9809405000000027 36.9866488999999987),POINT (-121.9809404999999884 36.9866488999999987)
4504,08f28341a3991815037c33bb54765461,CMJ Home Improvements,[],POINT (-121.9804199999999952 36.9867599000000027),POINT (-121.9804199999999952 36.9867599000000027)
4505,08f28341a399181503873e1421777dc3,Kaydin Carlsen Photography,[],POINT (-121.9811674000000039 36.9868576000000004),POINT (-121.9811608832257122 36.9868209904590657)
4506,08f28341a399181503fd002db7a92427,New Rome of the Aquarian Age,[],POINT (-121.9804199999999952 36.9867599999999968),POINT (-121.9804199999999952 36.9867599999999896)
4507,08f28341a399182c0346d1976451603c,Beauty Bea,[],POINT (-121.9810882000000021 36.9869521000000034),POINT (-121.9810898577183025 36.9870047727365971)
4508,08f28341a39922100394446d3be3c151,Ultra Painting,['service'],POINT (-121.9812270000000041 36.9866439999999983),POINT (-121.9812340933076484 36.9865845373140658)
4509,08f28341a399221003c0f0b461216fae,Ultra Painting,[],POINT (-121.9799239999999969 36.9867769999999965),POINT (-121.9799387722073902 36.9867289625049409)
4510,08f28341a399590a033c065e74557b56,Pacific Coast Self Storage,[],POINT (-121.9807959000000039 36.9865087000000017),POINT (-121.9807959000000182 36.9865086999999946)
4511,08f28341a3996cae039af4d41e2e1947,Chanticleer Veterinary Hospital,[],POINT (-121.9790365000000065 36.9864883999999989),POINT (-121.9790365000000207 36.9864883999999989)
4512,08f28341a39982990385bbcae8ff6c82,Santa Cruz Motorcycle Service,[],POINT (-121.9811274000000054 36.9877299999999991),POINT (-121.9811274000000196 36.9877299999999920)
4513,08f28341a399829903fbeec57d36879f,B and B Small Engine Repair,[],POINT (-121.9811329000000057 36.9879115999999968),POINT (-121.9811230284141743 36.9879106573323355)
4514,08f28341a39986a4033ad3e0521a0ce2,Tamy's Flower Connection,[],POINT (-121.9808527999999939 36.9877400000000023),POINT (-121.9808527999999939 36.9877400000000023)
4515,08f28341a39986a403cc7d5c1140b7ff,The Whole Kitten Capoodle,[],POINT (-121.9807547999999997 36.9881299999999982),POINT (-121.9807567646298594 36.9880842483460270)
4516,08f28341a399a00103d5bba0ccae31cb,Santa Cruz Roofing,[],POINT (-121.9809697999999969 36.9881146999999970),POINT (-121.9809109342616864 36.9880089079334979)
4517,08f28341a399a00b033c1a5aa0cf33f1,B & B Small Engine Repair,[],POINT (-121.9812000000000012 36.9880370999999997),POINT (-121.9811193999999830 36.9879348999999991)
4518,08f28341a399b523035da6e051060baf,California Ocean Adventures,[],POINT (-121.9807361999999955 36.9880149000000031),POINT (-121.9807361999999955 36.9880149000000031)
4519,08f28341a39a010a03284fda8f8e4e6c,UPS Alliance Shipping Partner,['secondary'],POINT (-121.9817977000000013 36.9851754999999969),POINT (-121.9816426274295793 36.9851498315193439)
4520,08f28341a39a1a5503d46e6ab7142346,A Tool Shed Equipment Rentals,[],POINT (-121.9825450999999958 36.9852801999999983),POINT (-121.9826367000000005 36.9852992999999941)
4521,08f28341a39a52800338c1a27e766f99,Carmat Collision Ctr,['residential'],POINT (-121.9823470000000043 36.9851179999999999),POINT (-121.9821723999999961 36.9850051000000022)
4522,08f28341a39a538503c321cd2e732cef,Caliber Collision,['residential'],POINT (-121.9825194999999951 36.9851505000000031),POINT (-121.9825412417261674 36.9849826222766040)
4523,08f28341a39a5b91039246ef2f09cb03,Caliber Collision,[],POINT (-121.9824320000000029 36.9849820000000022),POINT (-121.9825203999999985 36.9849808999999965)
4524,08f28341a39a601c0325e0cd1d2ced6e,El Nido Home and Retreats,['service'],POINT (-121.9810903999999994 36.9847368000000003),POINT (-121.9811081000000001 36.9848991999999939)
4525,08f28341a39a601c03975c490f5c78ff,West Marine,[],POINT (-121.9807220000000001 36.9843150000000023),POINT (-121.9807247310533285 36.9842830162435305)
4526,08f28341a39a64610349bed66254494c,UPS Alliance Shipping Partner,[],POINT (-121.9811600000000027 36.9850800000000035),POINT (-121.9811600000000027 36.9850800000000035)
4527,08f28341a39a670b034b62e557c0a0fa,West Marine,[],POINT (-121.9815006999999980 36.9850312000000017),POINT (-121.9815007000000122 36.9850312000000017)
4528,08f28341a39a676303c6d5704824ff7a,Staples,['secondary'],POINT (-121.9817977000000013 36.9851754999999969),POINT (-121.9816426274295793 36.9851498315193439)
4529,08f28341a39ac2e00380d6aa1605779e,4 Less Termite,[],POINT (-121.9829320999999993 36.9857550999999987),POINT (-121.9829320999999851 36.9857550999999987)
4530,08f28341a39ac78003a9d1ce7a421393,KindPeoples Recreational Weed Dispensary Live Oak,[],POINT (-121.9826634000000070 36.9857493000000019),POINT (-121.9826634000000070 36.9857493000000090)
4531,08f28341a39ad05403b76fe15c548e86,William Zinnanti,[],POINT (-121.9833306000000022 36.9859329000000017),POINT (-121.9833305999999880 36.9859329000000017)
4532,08f28341a39ad26e031f809f740f5951,HealthMarkets Insurance,[],POINT (-121.9833452999999963 36.9859615000000019),POINT (-121.9833498257978448 36.9859461766903053)
4533,08f28341a39ad26e03449a6912b0a252,BodyLab Med Spa,[],POINT (-121.9833273999999932 36.9859555000000029),POINT (-121.9833311908927556 36.9859426649089968)
4534,08f28341a39ad55403ff93a3bc3715c7,Seascape Beach,[],POINT (-121.9831400000000059 36.9858100000000007),POINT (-121.9831400000000201 36.9858099999999936)
4535,08f28341a39aeac4039f5e6305fd6c29,KindPeoples Weed Dispensary,"['service', 'secondary']",POINT (-121.9825339000000071 36.9858772999999985),POINT (-121.9825860628839393 36.9857361083843657)
4536,08f28341a3a41c96035f76adc793b3a4,Santa Cruz Regional 911,[],POINT (-121.9960435999999930 36.9951593999999986),POINT (-121.9960435999999788 36.9951593999999915)
4537,08f28341a3a44b1103646d6de4b0485c,Santa Cruz Shakespeare,[],POINT (-121.9959580999999957 36.9944867000000031),POINT (-121.9960688000000033 36.9945562999999993)
4538,08f28341a3a636c003a83f7185b8b8e8,Santa Cruz County Emergency Service,[],POINT (-121.9959400000000045 36.9950400000000030),POINT (-121.9959399999999903 36.9950400000000030)
4539,08f28341a3ac316a035943cc831c6406,DeLaveaga County Park Archery Range,[],POINT (-121.9919919999999962 36.9972516999999996),POINT (-121.9924385999999714 36.9972929999999920)
4540,08f28341a3b6018103c59e2efe3f6b3a,De Laveaga CKC,[],POINT (-121.9959999999999951 36.9906300000000030),POINT (-121.9960000000000093 36.9906299999999959)
4541,08f28341a3b6c375032ecc12abd66b98,Gregory Lewis Landscape Architecture,[],POINT (-121.9972879999999975 36.9911014999999992),POINT (-121.9972880000000117 36.9911014999999921)
4542,08f28341a3b7546003d8d75bf0936b97,De Laveaga Elementary School,[],POINT (-121.9951218000000068 36.9907747999999970),POINT (-121.9950592999999941 36.9906930000000074)
4543,08f28341a3b80194031a3a81bafc2d58,Santa Cruz Archers,[],POINT (-121.9885589000000010 36.9922970000000007),POINT (-121.9886093999999872 36.9922969999999935)
4544,08f28341a3c08c5c03ab7a2bdd4d2516,Winkle Farm Park,['footway'],POINT (-121.9757845000000032 36.9907589000000030),POINT (-121.9755633999999986 36.9905487999999991)
4545,08f28341a3c1c4e6030c3e860c15650b,Bash Works,[],POINT (-121.9738959000000023 36.9909153999999987),POINT (-121.9738546000000099 36.9908404000000104)
4546,08f28341a3c21b59039b12905ad284c0,DMV Clinic,[],POINT (-121.9762029000000041 36.9886774000000003),POINT (-121.9762028999999757 36.9886774000000003)
4547,08f28341a3c21b5903c03046a349d41c,Independent Tires,[],POINT (-121.9760229999999979 36.9890809999999988),POINT (-121.9760229999999979 36.9890809999999988)
4548,08f28341a3c2236403bfdb283f65bd6e,Kustom Culture Designs,[],POINT (-121.9742940000000004 36.9891080000000017),POINT (-121.9742940000000004 36.9891080000000017)
4549,08f28341a3c22cd103bf4a9612066c43,CHAI Cannabis Co,[],POINT (-121.9743500000000012 36.9891500000000022),POINT (-121.9743500000000012 36.9891500000000093)
4550,08f28341a3c24ca1033b919619c49193,Upper Crust Pizza & Pasta,[],POINT (-121.9747844999999984 36.9882841000000013),POINT (-121.9747784053787996 36.9883194101002815)
4551,08f28341a3c2629003e7714cdff01e62,Capitola Healing Association - C.H.A.I,[],POINT (-121.9742940000000004 36.9891080000000017),POINT (-121.9742940000000004 36.9891080000000017)
4552,08f28341a3c2689303c4e749243033af,Two Stone Cabinets and Tile,[],POINT (-121.9744344000000069 36.9885889000000034),POINT (-121.9744344000000069 36.9885888999999963)
4553,08f28341a3c2693403dd05bd2fe97e6c,El Chino Mexican Restaurant,[],POINT (-121.9745297999999991 36.9883681000000024),POINT (-121.9745297999999991 36.9883681000000024)
4554,08f28341a3c2c71303a4f5d232c969c6,Acumen Auto Glass,[],POINT (-121.9759288000000055 36.9894389999999973),POINT (-121.9759288000000055 36.9894389999999973)
4555,08f28341a3c2c79403919f3708a5e4c0,Watson's Window Tinting,[],POINT (-121.9758479999999992 36.9894553999999971),POINT (-121.9758479999999849 36.9894553999999971)
4556,08f28341a3c3405303ccb819d8aa9085,Ramaekers Nutrition,[],POINT (-121.9733992000000029 36.9888369999999966),POINT (-121.9734254885679832 36.9888393152296047)
4557,08f28341a3c340e0034123e57fdf0a4a,CortControl,[],POINT (-121.9732118999999955 36.9888201999999993),POINT (-121.9730557435309493 36.9888064033623039)
4558,08f28341a3c3576d03e2b8de2e82ef06,Auto-Motives,[],POINT (-121.9741080000000011 36.9889855999999995),POINT (-121.9741080000000011 36.9889855999999995)
4559,08f28341a3c358440343ff3e29edaaf2,Santa Cruz Aptos Auto Towing,[],POINT (-121.9753412000000026 36.9885459999999995),POINT (-121.9753412000000168 36.9885460000000066)
4560,08f28341a3c4955b03fb5708d025f02d,Golden Touch Window Cleaning,[],POINT (-121.9795002000000039 36.9926005000000018),POINT (-121.9795002000000039 36.9926005000000018)
4561,08f28341a3c4ab9303fc777b40e11ed3,Phil Wentworth General Contractor,[],POINT (-121.9788001999999949 36.9925189000000003),POINT (-121.9788040211319924 36.9925039177061237)
4562,08f28341a3c690110311d9b8f994bc29,Allergy & Asthma Associates,[],POINT (-121.9810327999999942 36.9913930000000022),POINT (-121.9810297110989694 36.9914034086089032)
4563,08f28341a3c690110328b6648fe3acc6,"Alan B Goldsobel, MD",['unclassified'],POINT (-121.9801029999999997 36.9913400000000010),POINT (-121.9799777000000205 36.9912487999999939)
4564,08f28341a3c690110378fab15fc85c48,"Toby Levenson, MD",['unclassified'],POINT (-121.9801029999999997 36.9913400000000010),POINT (-121.9799777000000205 36.9912487999999939)
4565,08f28341a3c69011037b56db0ddf04f6,"James D Wolfe, MD",['unclassified'],POINT (-121.9801029999999997 36.9913400000000010),POINT (-121.9799777000000205 36.9912487999999939)
4566,08f28341a3c69011038d969050f6581a,"Jeffrey L Kishiyama, MD",['unclassified'],POINT (-121.9801029999999997 36.9913400000000010),POINT (-121.9799777000000205 36.9912487999999939)
4567,08f28341a3c6901103c8f59b90393ad7,"Arthur A Biedermann, MD",['unclassified'],POINT (-121.9801029999999997 36.9913400000000010),POINT (-121.9799777000000205 36.9912487999999939)
4568,08f28341a3c6901103f93891a2f51a16,"Robert T Torrano, MD",['unclassified'],POINT (-121.9801029999999997 36.9913400000000010),POINT (-121.9799777000000205 36.9912487999999939)
4569,08f28341a3c692f40368828b62438320,Neva Healer Acupuncture,[],POINT (-121.9806190000000043 36.9914855000000031),POINT (-121.9806056363421902 36.9915438225123836)
4570,08f28341a3c692f403ea3c0d7fc56b0c,Meghan Robinson Therapeutic Bodywork,[],POINT (-121.9805436000000043 36.9915444000000022),POINT (-121.9805436000000185 36.9915443999999951)
4571,08f28341a3c69815030d13d92a46a2ff,Hanger Clinic: Prosthetics & Orthotics,"['unclassified', 'service']",POINT (-121.9801585999999958 36.9911571000000023),POINT (-121.9799967999999808 36.9911725999999987)
4572,08f28341a3c69ae10304cf55824d4aed,Integrative Nurses Network,[],POINT (-121.9803516000000059 36.9913207000000028),POINT (-121.9803515999999917 36.9913207000000028)
4573,08f28341a3c69ae10376d08519e6468f,Light And Sound Spa,[],POINT (-121.9803552999999994 36.9913227999999989),POINT (-121.9803552999999994 36.9913228000000061)
4574,08f28341a3c6da69036b580f4fe5ebcf,The Healthy Way,[],POINT (-121.9803832000000057 36.9908965999999992),POINT (-121.9804102000000086 36.9908868000000055)
4575,08f28341a3c8dcd5039a06427060d650,Haderle Pest Control,[],POINT (-121.9726200000000063 36.9924510000000026),POINT (-121.9726199999999778 36.9924509999999955)
4576,08f28341a3cc456303c0ceb317d26d6a,Alexander Technique & Movement Education,[],POINT (-121.9745735000000053 36.9928580999999994),POINT (-121.9745734999999769 36.9928580999999994)
4577,08f28341a3ce050503f8a929214cc99d,nomBat,[],POINT (-121.9749620000000050 36.9921119999999988),POINT (-121.9749619999999908 36.9921119999999917)
4578,08f28341a3d0b68b03fad216f238e421,Mel's Market,['service'],POINT (-121.9753860999999944 36.9883379999999988),POINT (-121.9753277999999739 36.9884180000000029)
4579,08f28341a3d1078e033303c6dbbe8840,Attilia's Antiques,[],POINT (-121.9726141999999953 36.9873969000000002),POINT (-121.9725915094215907 36.9873947753491876)
4580,08f28341a3d1186203f2772bc11dd46e,Emerald Bay Apartments,[],POINT (-121.9741455000000059 36.9875994000000006),POINT (-121.9741455000000201 36.9875993999999935)
4581,08f28341a3d12b20035f102a0c771713,Andromacha Books,[],POINT (-121.9726409999999959 36.9873581000000016),POINT (-121.9726409999999817 36.9873581000000016)
4582,08f28341a3d12b2c03ba5435647b1bc7,Bill's Bike Repair,[],POINT (-121.9725865000000056 36.9874093999999971),POINT (-121.9725865000000056 36.9874094000000042)
4583,08f28341a3d13cdc03fb4615df35a696,Pacific Skin Care,[],POINT (-121.9727560999999980 36.9877936999999974),POINT (-121.9727699966479122 36.9876966621303964)
4584,08f28341a3d185610364cfed1a7f98e8,Capitola Carpets And More,['secondary'],POINT (-121.9738270000000000 36.9880690000000030),POINT (-121.9738995000000017 36.9879013999999984)
4585,08f28341a3d1856103daa81a94a4102c,"Kelli Beingesser, MD: Obstetrician-Gynecologist, Palo Alto Medical Foundation",['secondary'],POINT (-121.9738260000000025 36.9880690000000030),POINT (-121.9738995000000017 36.9879013999999984)
4586,08f28341a3d192e0034b14091dfda6fc,Supply for you,['service'],POINT (-121.9750173999999987 36.9886964000000020),POINT (-121.9749016999999895 36.9886347999999998)
4587,08f28341a3d1966d0315a03bf2bd4e62,Elaine's Dance Studio,[],POINT (-121.9745092000000000 36.9884506000000002),POINT (-121.9745092000000142 36.9884505999999931)
4588,08f28341a3d1b122036b7957849a2f7e,Sports Design,[],POINT (-121.9739727000000045 36.9884544000000020),POINT (-121.9739726999999903 36.9884543999999948)
4589,08f28341a3d1b48e0318bf5963337f9d,Pacific and Santa Cruz Veterinary Specialists,[],POINT (-121.9737051000000037 36.9886393000000027),POINT (-121.9737051000000179 36.9886392999999956)
4590,08f28341a3d41d750319f0cba0d136c2,"Kathleen M Hertzer, M.D. Ph.D.",[],POINT (-121.9783699999999982 36.9882672000000028),POINT (-121.9783700000000124 36.9882671999999957)
4591,08f28341a3d41d75032199bf4e0bb7ce,"David G Sheldon, M.D. FACS",[],POINT (-121.9783699999999982 36.9882672000000028),POINT (-121.9783700000000124 36.9882671999999957)
4592,08f28341a3d41d750322f8307efee4c6,"Rami A. Dakkuri, M.D. FACS",[],POINT (-121.9783699999999982 36.9882672000000028),POINT (-121.9783700000000124 36.9882671999999957)
4593,08f28341a3d41d750332f583d913c9c7,"Matthew F Hansman, M.D. FACS",[],POINT (-121.9783699999999982 36.9882672000000028),POINT (-121.9783700000000124 36.9882671999999957)
